;Souce;Target;Common Diseases
4652;NRAS;BAX;1
4653;NRAS;CCND1;1
4654;NRAS;BUB1;1
4655;NRAS;BUB1B;1
4656;NRAS;CTNNB1;1
4657;NRAS;DCC;1
4658;NRAS;EP300;1
4659;NRAS;MCC;1
4660;NRAS;ODC1;1
4661;NRAS;PDGFRL;1
4662;NRAS;PLA2G2A;1
4663;NRAS;PMS1;1
4664;NRAS;PMS2;1
4665;NRAS;PTPN12;1
4666;NRAS;PTPRJ;1
4667;NRAS;SRC;1
4668;NRAS;TGFBR2;1
4669;NRAS;AXIN2;1
4670;NRAS;BCL10;1
4671;NRAS;DLC1;1
4672;NRAS;RAD54B;1
4673;NRAS;MLH3;1
4674;ODC1;FGFR3;1
4675;ODC1;BRAF;1
4676;ODC1;APC;1
4677;ODC1;MUTYH;1
4678;ODC1;FLCN;1
4679;ODC1;PIK3CA;1
4680;ODC1;TP53;1
4681;ODC1;RAD54L;1
4682;ODC1;MLH1;1
4683;ODC1;MSH2;1
4684;ODC1;MSH6;1
4685;ODC1;BAX;1
4686;ODC1;CCND1;1
4687;ODC1;BUB1;1
4688;ODC1;BUB1B;1
4689;ODC1;CTNNB1;1
4690;ODC1;DCC;1
4691;ODC1;EP300;1
4692;ODC1;MCC;1
4693;ODC1;NRAS;1
4694;ODC1;PDGFRL;1
4695;ODC1;PLA2G2A;1
4696;ODC1;PMS1;1
4697;ODC1;PMS2;1
4698;ODC1;PTPN12;1
4699;ODC1;PTPRJ;1
4700;ODC1;SRC;1
4701;ODC1;TGFBR2;1
4702;ODC1;AXIN2;1
4703;ODC1;BCL10;1
4704;ODC1;DLC1;1
4705;ODC1;RAD54B;1
4706;ODC1;MLH3;1
4707;PDGFRL;FGFR3;1
4708;PDGFRL;BRAF;1
4709;PDGFRL;APC;1
4710;PDGFRL;MUTYH;1
4711;PDGFRL;CASP8;1
4712;PDGFRL;FLCN;1
4713;PDGFRL;PIK3CA;1
4714;PDGFRL;TP53;2
4715;PDGFRL;RAD54L;1
4716;PDGFRL;MLH1;1
4717;PDGFRL;MSH2;1
4718;PDGFRL;MSH6;1
4719;PDGFRL;BAX;1
4720;PDGFRL;CCND1;1
4721;PDGFRL;BUB1;1
4722;PDGFRL;BUB1B;1
4723;PDGFRL;CTNNB1;2
4724;PDGFRL;DCC;1
4725;PDGFRL;EP300;1
4726;PDGFRL;MCC;1
4727;PDGFRL;NRAS;1
4728;PDGFRL;ODC1;1
4729;PDGFRL;PLA2G2A;1
4730;PDGFRL;PMS1;1
4731;PDGFRL;PMS2;1
4732;PDGFRL;PTPN12;1
4733;PDGFRL;PTPRJ;1
4734;PDGFRL;SRC;1
4735;PDGFRL;TGFBR2;1
4736;PDGFRL;AXIN2;1
4737;PDGFRL;BCL10;1
4738;PDGFRL;DLC1;1
4739;PDGFRL;RAD54B;1
4740;PDGFRL;MLH3;1
4741;PDGFRL;TCF1;1
4742;PDGFRL;IGF2R;1
4743;PDGFRL;MET;1
4744;PDGFRL;AXIN1;1
4745;PLA2G2A;FGFR3;1
4746;PLA2G2A;BRAF;1
4747;PLA2G2A;APC;1
4748;PLA2G2A;MUTYH;1
4749;PLA2G2A;FLCN;1
4750;PLA2G2A;PIK3CA;1
4751;PLA2G2A;TP53;1
4752;PLA2G2A;RAD54L;1
4753;PLA2G2A;MLH1;1
4754;PLA2G2A;MSH2;1
4755;PLA2G2A;MSH6;1
4756;PLA2G2A;BAX;1
4757;PLA2G2A;CCND1;1
4758;PLA2G2A;BUB1;1
4759;PLA2G2A;BUB1B;1
4760;PLA2G2A;CTNNB1;1
4761;PLA2G2A;DCC;1
4762;PLA2G2A;EP300;1
4763;PLA2G2A;MCC;1
4764;PLA2G2A;NRAS;1
4765;PLA2G2A;ODC1;1
4766;PLA2G2A;PDGFRL;1
4767;PLA2G2A;PMS1;1
4768;PLA2G2A;PMS2;1
4769;PLA2G2A;PTPN12;1
4770;PLA2G2A;PTPRJ;1
4771;PLA2G2A;SRC;1
4772;PLA2G2A;TGFBR2;1
4773;PLA2G2A;AXIN2;1
4774;PLA2G2A;BCL10;1
4775;PLA2G2A;DLC1;1
4776;PLA2G2A;RAD54B;1
4777;PLA2G2A;MLH3;1
4778;PMS1;FGFR3;1
4779;PMS1;BRAF;1
4780;PMS1;APC;1
4781;PMS1;MUTYH;1
4782;PMS1;FLCN;1
4783;PMS1;PIK3CA;1
4784;PMS1;TP53;1
4785;PMS1;RAD54L;1
4786;PMS1;MLH1;1
4787;PMS1;MSH2;1
4788;PMS1;MSH6;1
4789;PMS1;BAX;1
4790;PMS1;CCND1;1
4791;PMS1;BUB1;1
4792;PMS1;BUB1B;1
4793;PMS1;CTNNB1;1
4794;PMS1;DCC;1
4795;PMS1;EP300;1
4796;PMS1;MCC;1
4797;PMS1;NRAS;1
4798;PMS1;ODC1;1
4799;PMS1;PDGFRL;1
4800;PMS1;PLA2G2A;1
4801;PMS1;PMS2;1
4802;PMS1;PTPN12;1
4803;PMS1;PTPRJ;1
4804;PMS1;SRC;1
4805;PMS1;TGFBR2;1
4806;PMS1;AXIN2;1
4807;PMS1;BCL10;1
4808;PMS1;DLC1;1
4809;PMS1;RAD54B;1
4810;PMS1;MLH3;1
4811;PMS2;FGFR3;1
4812;PMS2;BRAF;1
4813;PMS2;APC;2
4814;PMS2;MUTYH;1
4815;PMS2;FLCN;1
4816;PMS2;PIK3CA;1
4817;PMS2;TP53;1
4818;PMS2;RAD54L;1
4819;PMS2;MLH1;2
4820;PMS2;MSH2;1
4821;PMS2;MSH6;1
4822;PMS2;BAX;1
4823;PMS2;CCND1;1
4824;PMS2;BUB1;1
4825;PMS2;BUB1B;1
4826;PMS2;CTNNB1;1
4827;PMS2;DCC;1
4828;PMS2;EP300;1
4829;PMS2;MCC;1
4830;PMS2;NRAS;1
4831;PMS2;ODC1;1
4832;PMS2;PDGFRL;1
4833;PMS2;PLA2G2A;1
4834;PMS2;PMS1;1
4835;PMS2;PTPN12;1
4836;PMS2;PTPRJ;1
4837;PMS2;SRC;1
4838;PMS2;TGFBR2;1
4839;PMS2;AXIN2;1
4840;PMS2;BCL10;1
4841;PMS2;DLC1;1
4842;PMS2;RAD54B;1
4843;PMS2;MLH3;1
4844;PTPN12;FGFR3;1
4845;PTPN12;BRAF;1
4846;PTPN12;APC;1
4847;PTPN12;MUTYH;1
4848;PTPN12;FLCN;1
4849;PTPN12;PIK3CA;1
4850;PTPN12;TP53;1
4851;PTPN12;RAD54L;1
4852;PTPN12;MLH1;1
4853;PTPN12;MSH2;1
4854;PTPN12;MSH6;1
4855;PTPN12;BAX;1
4856;PTPN12;CCND1;1
4857;PTPN12;BUB1;1
4858;PTPN12;BUB1B;1
4859;PTPN12;CTNNB1;1
4860;PTPN12;DCC;1
4861;PTPN12;EP300;1
4862;PTPN12;MCC;1
4863;PTPN12;NRAS;1
4864;PTPN12;ODC1;1
4865;PTPN12;PDGFRL;1
4866;PTPN12;PLA2G2A;1
4867;PTPN12;PMS1;1
4868;PTPN12;PMS2;1
4869;PTPN12;PTPRJ;1
4870;PTPN12;SRC;1
4871;PTPN12;TGFBR2;1
4872;PTPN12;AXIN2;1
4873;PTPN12;BCL10;1
4874;PTPN12;DLC1;1
4875;PTPN12;RAD54B;1
4876;PTPN12;MLH3;1
4877;PTPRJ;FGFR3;1
4878;PTPRJ;BRAF;1
4879;PTPRJ;APC;1
4880;PTPRJ;MUTYH;1
4881;PTPRJ;FLCN;1
4882;PTPRJ;PIK3CA;1
4883;PTPRJ;TP53;1
4884;PTPRJ;RAD54L;1
4885;PTPRJ;MLH1;1
4886;PTPRJ;MSH2;1
4887;PTPRJ;MSH6;1
4888;PTPRJ;BAX;1
4889;PTPRJ;CCND1;1
4890;PTPRJ;BUB1;1
4891;PTPRJ;BUB1B;1
4892;PTPRJ;CTNNB1;1
4893;PTPRJ;DCC;1
4894;PTPRJ;EP300;1
4895;PTPRJ;MCC;1
4896;PTPRJ;NRAS;1
4897;PTPRJ;ODC1;1
4898;PTPRJ;PDGFRL;1
4899;PTPRJ;PLA2G2A;1
4900;PTPRJ;PMS1;1
4901;PTPRJ;PMS2;1
4902;PTPRJ;PTPN12;1
4903;PTPRJ;SRC;1
4904;PTPRJ;TGFBR2;1
4905;PTPRJ;AXIN2;1
4906;PTPRJ;BCL10;1
4907;PTPRJ;DLC1;1
4908;PTPRJ;RAD54B;1
4909;PTPRJ;MLH3;1
4910;SRC;FGFR3;1
4911;SRC;BRAF;1
4912;SRC;APC;1
4913;SRC;MUTYH;1
4914;SRC;FLCN;1
4915;SRC;PIK3CA;1
4916;SRC;TP53;1
4917;SRC;RAD54L;1
4918;SRC;MLH1;1
4919;SRC;MSH2;1
4920;SRC;MSH6;1
4921;SRC;BAX;1
4922;SRC;CCND1;1
4923;SRC;BUB1;1
4924;SRC;BUB1B;1
4925;SRC;CTNNB1;1
4926;SRC;DCC;1
4927;SRC;EP300;1
4928;SRC;MCC;1
4929;SRC;NRAS;1
4930;SRC;ODC1;1
4931;SRC;PDGFRL;1
4932;SRC;PLA2G2A;1
4933;SRC;PMS1;1
4934;SRC;PMS2;1
4935;SRC;PTPN12;1
4936;SRC;PTPRJ;1
4937;SRC;TGFBR2;1
4938;SRC;AXIN2;1
4939;SRC;BCL10;1
4940;SRC;DLC1;1
4941;SRC;RAD54B;1
4942;SRC;MLH3;1
4943;TGFBR2;FGFR3;1
4944;TGFBR2;BRAF;1
4945;TGFBR2;APC;1
4946;TGFBR2;MUTYH;1
4947;TGFBR2;FLCN;1
4948;TGFBR2;PIK3CA;1
4949;TGFBR2;TP53;1
4950;TGFBR2;RAD54L;1
4951;TGFBR2;MLH1;1
4952;TGFBR2;MSH2;1
4953;TGFBR2;MSH6;1
4954;TGFBR2;BAX;1
4955;TGFBR2;CCND1;1
4956;TGFBR2;BUB1;1
4957;TGFBR2;BUB1B;1
4958;TGFBR2;CTNNB1;1
4959;TGFBR2;DCC;1
4960;TGFBR2;EP300;1
4961;TGFBR2;MCC;1
4962;TGFBR2;NRAS;1
4963;TGFBR2;ODC1;1
4964;TGFBR2;PDGFRL;1
4965;TGFBR2;PLA2G2A;1
4966;TGFBR2;PMS1;1
4967;TGFBR2;PMS2;1
4968;TGFBR2;PTPN12;1
4969;TGFBR2;PTPRJ;1
4970;TGFBR2;SRC;1
4971;TGFBR2;AXIN2;1
4972;TGFBR2;BCL10;1
4973;TGFBR2;DLC1;1
4974;TGFBR2;RAD54B;1
4975;TGFBR2;MLH3;1
4976;TGFBR2;RNF6;1
4977;TGFBR2;LZTS1;1
4978;TGFBR2;WWOX;1
4979;TGFBR2;TGFBR1;1
4980;AXIN2;FGFR3;1
4981;AXIN2;BRAF;1
4982;AXIN2;APC;1
4983;AXIN2;MUTYH;1
4984;AXIN2;FLCN;1
4985;AXIN2;PIK3CA;1
4986;AXIN2;TP53;1
4987;AXIN2;RAD54L;1
4988;AXIN2;MLH1;1
4989;AXIN2;MSH2;1
4990;AXIN2;MSH6;1
4991;AXIN2;BAX;1
4992;AXIN2;CCND1;1
4993;AXIN2;BUB1;1
4994;AXIN2;BUB1B;1
4995;AXIN2;CTNNB1;1
4996;AXIN2;DCC;1
4997;AXIN2;EP300;1
4998;AXIN2;MCC;1
4999;AXIN2;NRAS;1
5000;AXIN2;ODC1;1
5001;AXIN2;PDGFRL;1
5002;AXIN2;PLA2G2A;1
5003;AXIN2;PMS1;1
5004;AXIN2;PMS2;1
5005;AXIN2;PTPN12;1
5006;AXIN2;PTPRJ;1
5007;AXIN2;SRC;1
5008;AXIN2;TGFBR2;1
5009;AXIN2;BCL10;1
5010;AXIN2;DLC1;1
5011;AXIN2;RAD54B;1
5012;AXIN2;MLH3;1
5013;BCL10;FGFR3;1
5014;BCL10;BRAF;1
5015;BCL10;APC;1
5016;BCL10;MUTYH;1
5017;BCL10;ATM;1
5018;BCL10;FLCN;1
5019;BCL10;PIK3CA;1
5020;BCL10;TP53;1
5021;BCL10;RAD54L;2
5022;BCL10;MLH1;1
5023;BCL10;MSH2;2
5024;BCL10;MSH6;1
5025;BCL10;BAX;1
5026;BCL10;CCND1;1
5027;BCL10;BUB1;1
5028;BCL10;BUB1B;1
5029;BCL10;CTNNB1;1
5030;BCL10;DCC;1
5031;BCL10;EP300;1
5032;BCL10;MCC;1
5033;BCL10;NRAS;1
5034;BCL10;ODC1;1
5035;BCL10;PDGFRL;1
5036;BCL10;PLA2G2A;1
5037;BCL10;PMS1;1
5038;BCL10;PMS2;1
5039;BCL10;PTPN12;1
5040;BCL10;PTPRJ;1
5041;BCL10;SRC;1
5042;BCL10;TGFBR2;1
5043;BCL10;AXIN2;1
5044;BCL10;DLC1;1
5045;BCL10;RAD54B;2
5046;BCL10;MLH3;1
5047;BCL10;KIT;1
5048;BCL10;BCL8;1
5049;BCL10;FCGR2B;1
5050;BCL10;SH2D1A;1
5051;BCL10;RAP1GDS1;1
5052;BCL10;MAD1L1;1
5053;DLC1;FGFR3;1
5054;DLC1;BRAF;1
5055;DLC1;APC;1
5056;DLC1;MUTYH;1
5057;DLC1;FLCN;1
5058;DLC1;PIK3CA;1
5059;DLC1;TP53;1
5060;DLC1;RAD54L;1
5061;DLC1;MLH1;1
5062;DLC1;MSH2;1
5063;DLC1;MSH6;1
5064;DLC1;BAX;1
5065;DLC1;CCND1;1
5066;DLC1;BUB1;1
5067;DLC1;BUB1B;1
5068;DLC1;CTNNB1;1
5069;DLC1;DCC;1
5070;DLC1;EP300;1
5071;DLC1;MCC;1
5072;DLC1;NRAS;1
5073;DLC1;ODC1;1
5074;DLC1;PDGFRL;1
5075;DLC1;PLA2G2A;1
5076;DLC1;PMS1;1
5077;DLC1;PMS2;1
5078;DLC1;PTPN12;1
5079;DLC1;PTPRJ;1
5080;DLC1;SRC;1
5081;DLC1;TGFBR2;1
5082;DLC1;AXIN2;1
5083;DLC1;BCL10;1
5084;DLC1;RAD54B;1
5085;DLC1;MLH3;1
5086;RAD54B;FGFR3;1
5087;RAD54B;BRAF;1
5088;RAD54B;APC;1
5089;RAD54B;MUTYH;1
5090;RAD54B;ATM;1
5091;RAD54B;FLCN;1
5092;RAD54B;PIK3CA;1
5093;RAD54B;TP53;1
5094;RAD54B;RAD54L;2
5095;RAD54B;MLH1;1
5096;RAD54B;MSH2;2
5097;RAD54B;MSH6;1
5098;RAD54B;BAX;1
5099;RAD54B;CCND1;1
5100;RAD54B;BUB1;1
5101;RAD54B;BUB1B;1
5102;RAD54B;CTNNB1;1
5103;RAD54B;DCC;1
5104;RAD54B;EP300;1
5105;RAD54B;MCC;1
5106;RAD54B;NRAS;1
5107;RAD54B;ODC1;1
5108;RAD54B;PDGFRL;1
5109;RAD54B;PLA2G2A;1
5110;RAD54B;PMS1;1
5111;RAD54B;PMS2;1
5112;RAD54B;PTPN12;1
5113;RAD54B;PTPRJ;1
5114;RAD54B;SRC;1
5115;RAD54B;TGFBR2;1
5116;RAD54B;AXIN2;1
5117;RAD54B;BCL10;2
5118;RAD54B;DLC1;1
5119;RAD54B;MLH3;1
5120;RAD54B;BCL8;1
5121;RAD54B;FCGR2B;1
5122;RAD54B;SH2D1A;1
5123;RAD54B;RAP1GDS1;1
5124;RAD54B;MAD1L1;1
5125;MLH3;FGFR3;1
5126;MLH3;BRAF;1
5127;MLH3;APC;1
5128;MLH3;MUTYH;1
5129;MLH3;FLCN;1
5130;MLH3;PIK3CA;1
5131;MLH3;TP53;1
5132;MLH3;RAD54L;1
5133;MLH3;MLH1;1
5134;MLH3;MSH2;1
5135;MLH3;MSH6;1
5136;MLH3;BAX;1
5137;MLH3;CCND1;1
5138;MLH3;BUB1;1
5139;MLH3;BUB1B;1
5140;MLH3;CTNNB1;1
5141;MLH3;DCC;1
5142;MLH3;EP300;1
5143;MLH3;MCC;1
5144;MLH3;NRAS;1
5145;MLH3;ODC1;1
5146;MLH3;PDGFRL;1
5147;MLH3;PLA2G2A;1
5148;MLH3;PMS1;1
5149;MLH3;PMS2;1
5150;MLH3;PTPN12;1
5151;MLH3;PTPRJ;1
5152;MLH3;SRC;1
5153;MLH3;TGFBR2;1
5154;MLH3;AXIN2;1
5155;MLH3;BCL10;1
5156;MLH3;DLC1;1
5157;MLH3;RAD54B;1
5158;ABCA4;RLBP1;2
5159;ABCA4;RDS;2
5160;ABCA4;CRX;2
5161;ABCA4;GUCA1A;1
5162;ABCA4;GUCY2D;1
5163;ABCA4;RPGR;2
5164;ABCA4;AIPL1;2
5165;ABCA4;RPGRIP1;1
5166;ABCA4;NR2E3;1
5167;ABCA4;RDH5;1
5168;ABCA4;RP1;1
5169;ABCA4;RPE65;1
5170;ABCA4;CRB1;1
5171;ABCA4;VMD2;1
5172;ABCA4;PDE6B;1
5173;ABCA4;RHO;1
5174;ABCA4;NRL;1
5175;ABCA4;CA4;1
5176;ABCA4;CNGB1;1
5177;ABCA4;CNGA1;1
5178;ABCA4;IMPDH1;1
5179;ABCA4;PDE6A;1
5180;ABCA4;RGR;1
5181;ABCA4;ROM1;1
5182;ABCA4;RP9;1
5183;ABCA4;RP2;1
5184;ABCA4;TULP1;1
5185;ABCA4;USH2A;1
5186;ABCA4;PRPF3;1
5187;ABCA4;MERTK;1
5188;ABCA4;PRPF8;1
5189;ABCA4;FSCN2;1
5190;ABCA4;PRPF31;1
5191;ABCA4;CERKL;1
5192;ABCA4;ELOVL4;2
5193;ABCA4;CHST6;1
5194;CRX;RLBP1;1
5195;CRX;RDS;1
5196;CRX;ABCA4;2
5197;CRX;GUCA1A;1
5198;CRX;GUCY2D;2
5199;CRX;RPGR;2
5200;CRX;AIPL1;3
5201;CRX;RPGRIP1;2
5202;CRX;NR2E3;1
5203;CRX;RP1;1
5204;CRX;RPE65;2
5205;CRX;CRB1;2
5206;CRX;RDH12;1
5207;CRX;PDE6B;1
5208;CRX;RHO;1
5209;CRX;NRL;1
5210;CRX;CA4;1
5211;CRX;CNGB1;1
5212;CRX;CNGA1;1
5213;CRX;IMPDH1;1
5214;CRX;PDE6A;1
5215;CRX;RGR;1
5216;CRX;ROM1;1
5217;CRX;RP9;1
5218;CRX;RP2;1
5219;CRX;TULP1;1
5220;CRX;USH2A;1
5221;CRX;PRPF3;1
5222;CRX;MERTK;1
5223;CRX;PRPF8;1
5224;CRX;FSCN2;1
5225;CRX;PRPF31;1
5226;CRX;CERKL;1
5227;GUCA1A;ABCA4;1
5228;GUCA1A;CRX;1
5229;GUCA1A;GUCY2D;1
5230;GUCA1A;RPGR;1
5231;GUCA1A;AIPL1;1
5232;GUCA1A;RPGRIP1;1
5233;GUCY2D;ABCA4;1
5234;GUCY2D;CRX;2
5235;GUCY2D;GUCA1A;1
5236;GUCY2D;RPGR;1
5237;GUCY2D;AIPL1;2
5238;GUCY2D;RPGRIP1;2
5239;GUCY2D;RPE65;1
5240;GUCY2D;CRB1;1
5241;GUCY2D;RDH12;1
5242;RPGR;CNGB3;1
5243;RPGR;RLBP1;1
5244;RPGR;RDS;1
5245;RPGR;ABCA4;2
5246;RPGR;CRX;2
5247;RPGR;GUCA1A;1
5248;RPGR;GUCY2D;1
5249;RPGR;AIPL1;2
5250;RPGR;RPGRIP1;1
5251;RPGR;FBLN5;1
5252;RPGR;NR2E3;1
5253;RPGR;CFH;1
5254;RPGR;RP1;1
5255;RPGR;RPE65;1
5256;RPGR;CRB1;1
5257;RPGR;HMCN1;1
5258;RPGR;PDE6B;1
5259;RPGR;RHO;1
5260;RPGR;NRL;1
5261;RPGR;CA4;1
5262;RPGR;CNGB1;1
5263;RPGR;CNGA1;1
5264;RPGR;IMPDH1;1
5265;RPGR;PDE6A;1
5266;RPGR;RGR;1
5267;RPGR;ROM1;1
5268;RPGR;RP9;1
5269;RPGR;RP2;1
5270;RPGR;TULP1;1
5271;RPGR;USH2A;1
5272;RPGR;PRPF3;1
5273;RPGR;MERTK;1
5274;RPGR;PRPF8;1
5275;RPGR;FSCN2;1
5276;RPGR;PRPF31;1
5277;RPGR;CERKL;1
5278;AIPL1;RLBP1;1
5279;AIPL1;RDS;1
5280;AIPL1;ABCA4;2
5281;AIPL1;CRX;3
5282;AIPL1;GUCA1A;1
5283;AIPL1;GUCY2D;2
5284;AIPL1;RPGR;2
5285;AIPL1;RPGRIP1;2
5286;AIPL1;NR2E3;1
5287;AIPL1;RP1;1
5288;AIPL1;RPE65;2
5289;AIPL1;CRB1;2
5290;AIPL1;RDH12;1
5291;AIPL1;PDE6B;1
5292;AIPL1;RHO;1
5293;AIPL1;NRL;1
5294;AIPL1;CA4;1
5295;AIPL1;CNGB1;1
5296;AIPL1;CNGA1;1
5297;AIPL1;IMPDH1;1
5298;AIPL1;PDE6A;1
5299;AIPL1;RGR;1
5300;AIPL1;ROM1;1
5301;AIPL1;RP9;1
5302;AIPL1;RP2;1
5303;AIPL1;TULP1;1
5304;AIPL1;USH2A;1
5305;AIPL1;PRPF3;1
5306;AIPL1;MERTK;1
5307;AIPL1;PRPF8;1
5308;AIPL1;FSCN2;1
5309;AIPL1;PRPF31;1
5310;AIPL1;CERKL;1
5311;RPGRIP1;ABCA4;1
5312;RPGRIP1;CRX;2
5313;RPGRIP1;GUCA1A;1
5314;RPGRIP1;GUCY2D;2
5315;RPGRIP1;RPGR;1
5316;RPGRIP1;AIPL1;2
5317;RPGRIP1;RPE65;1
5318;RPGRIP1;CRB1;1
5319;RPGRIP1;RDH12;1
5320;MASS1;MYO7A;1
5321;MASS1;USH1C;1
5322;MASS1;CDH23;1
5323;MASS1;PCDH15;1
5324;MASS1;USH2A;1
5325;MASS1;USH3A;1
5326;MASS1;USH1G;1
5327;COL8A2;APOA1;1
5328;COL8A2;TACSTD2;1
5329;COL8A2;TGFBI;1
5330;COL8A2;KERA;1
5331;COL8A2;VSX1;1
5332;COL8A2;PIP5K3;1
5333;TACSTD2;APOA1;1
5334;TACSTD2;COL8A2;1
5335;TACSTD2;TGFBI;1
5336;TACSTD2;KERA;1
5337;TACSTD2;VSX1;1
5338;TACSTD2;PIP5K3;1
5339;TGFBI;APOA1;1
5340;TGFBI;COL8A2;1
5341;TGFBI;TACSTD2;1
5342;TGFBI;KERA;1
5343;TGFBI;VSX1;1
5344;TGFBI;PIP5K3;1
5345;KERA;APOA1;1
5346;KERA;COL8A2;1
5347;KERA;TACSTD2;1
5348;KERA;TGFBI;1
5349;KERA;VSX1;1
5350;KERA;PIP5K3;1
5351;VSX1;APOA1;1
5352;VSX1;COL8A2;1
5353;VSX1;TACSTD2;1
5354;VSX1;TGFBI;1
5355;VSX1;KERA;1
5356;VSX1;PIP5K3;1
5357;PIP5K3;APOA1;1
5358;PIP5K3;COL8A2;1
5359;PIP5K3;TACSTD2;1
5360;PIP5K3;TGFBI;1
5361;PIP5K3;KERA;1
5362;PIP5K3;VSX1;1
5363;MEF2A;ABCA1;1
5364;MEF2A;MMP3;1
5365;MEF2A;PON1;1
5366;MEF2A;PON2;1
5367;MEF2A;KL;1
5368;MMP3;ABCA1;1
5369;MMP3;MEF2A;1
5370;MMP3;PON1;1
5371;MMP3;PON2;1
5372;MMP3;KL;1
5373;PON1;ABCA1;1
5374;PON1;MEF2A;1
5375;PON1;MMP3;1
5376;PON1;PON2;1
5377;PON1;KL;1
5378;PON2;ABCA1;1
5379;PON2;MEF2A;1
5380;PON2;MMP3;1
5381;PON2;PON1;1
5382;PON2;KL;1
5383;KL;ABCA1;1
5384;KL;MEF2A;1
5385;KL;MMP3;1
5386;KL;PON1;1
5387;KL;PON2;1
5388;CYP2A6;CHRNA4;1
5389;CYP2A6;GPR51;1
5390;BMPR1A;PTEN;1
5391;BMPR1A;SMAD4;1
5392;CPT1A;CPT2;1
5393;CPT2;MYF6;1
5394;CPT2;CAV3;1
5395;CPT2;DES;1
5396;CPT2;MYH7;1
5397;CPT2;CRYAB;1
5398;CPT2;CPT1A;1
5399;CPT2;DYSF;1
5400;CPT2;ACTA1;1
5401;CPT2;ITGA7;1
5402;CPT2;PGAM2;1
5403;SCN4A;CACNA1S;1
5404;SCN4A;KCNE3;1
5405;SCN4A;CHAT;1
5406;SCN4A;CHRNA1;1
5407;SCN4A;CHRNB1;1
5408;SCN4A;CHRND;1
5409;SCN4A;CHRNE;1
5410;SCN4A;RAPSN;1
5411;SCN4A;CLCN1;1
5412;PAX3;TYR;1
5413;PAX3;SLC22A18;1
5414;PAX3;FOXO1A;1
5415;PAX3;PAX7;1
5416;PAX3;MITF;1
5417;PAX3;SNAI2;1
5418;MSX2;FGFR2;1
5419;MSX2;ALX4;1
5420;HLA-DQB1;PRNP;1
5421;PRNP;HLA-DQB1;1
5422;PRNP;HD;1
5423;PRNP;TBP;1
5424;PRNP;JPH3;1
5425;PRNP;GABRB3;1
5426;ATP7A;ELN;1
5427;ATP7A;FBLN5;1
5428;ELN;ATP7A;1
5429;ELN;FBLN5;1
5430;FBLN5;CNGB3;1
5431;FBLN5;RPGR;1
5432;FBLN5;ATP7A;1
5433;FBLN5;ELN;1
5434;FBLN5;CFH;1
5435;FBLN5;HMCN1;1
5436;KRT1;DSP;1
5437;KRT1;KRT9;1
5438;KRT1;KRT10;2
5439;KRT1;TGM1;1
5440;KRT1;STS;1
5441;KRT1;KRT2A;1
5442;KRT1;ABCA12;1
5443;KRT1;ICHTHYIN;1
5444;KRT1;DSG1;1
5445;KRT1;SAT;1
5446;ACTG1;JAG1;1
5447;ACTG1;GJB2;1
5448;ACTG1;EYA4;1
5449;ACTG1;ATP2B2;1
5450;ACTG1;COL11A2;1
5451;ACTG1;CRYM;1
5452;ACTG1;TIMM8A;1
5453;ACTG1;DFNA5;1
5454;ACTG1;COCH;1
5455;ACTG1;DIAPH1;1
5456;ACTG1;DSPP;1
5457;ACTG1;GJB3;1
5458;ACTG1;MYH9;1
5459;ACTG1;MYO1A;1
5460;ACTG1;MYO6;1
5461;ACTG1;MYO7A;1
5462;ACTG1;SLC26A4;1
5463;ACTG1;POU3F4;1
5464;ACTG1;POU4F3;1
5465;ACTG1;TECTA;1
5466;ACTG1;KCNQ4;1
5467;ACTG1;OTOF;1
5468;ACTG1;USH1C;1
5469;ACTG1;GJB6;1
5470;ACTG1;CLDN14;1
5471;ACTG1;DFNB31;1
5472;ACTG1;MYO15A;1
5473;ACTG1;MYO3A;1
5474;ACTG1;KIAA1199;1
5475;ACTG1;CDH23;1
5476;ACTG1;TMPRSS3;1
5477;ACTG1;PCDH15;1
5478;ACTG1;MYH14;1
5479;ACTG1;GRHL2;1
5480;ACTG1;ESPN;1
5481;ACTG1;TMC1;1
5482;ACTG1;OTOA;1
5483;ACTG1;STRC;1
5484;ACTG1;TMIE;1
5485;ACTG1;SLC26A5;1
5486;ATP2B2;JAG1;1
5487;ATP2B2;GJB2;1
5488;ATP2B2;EYA4;1
5489;ATP2B2;ACTG1;1
5490;ATP2B2;COL11A2;1
5491;ATP2B2;CRYM;1
5492;ATP2B2;TIMM8A;1
5493;ATP2B2;DFNA5;1
5494;ATP2B2;COCH;1
5495;ATP2B2;DIAPH1;1
5496;ATP2B2;DSPP;1
5497;ATP2B2;GJB3;1
5498;ATP2B2;MYH9;1
5499;ATP2B2;MYO1A;1
5500;ATP2B2;MYO6;1
5501;ATP2B2;MYO7A;1
5502;ATP2B2;SLC26A4;1
5503;ATP2B2;POU3F4;1
5504;ATP2B2;POU4F3;1
5505;ATP2B2;TECTA;1
5506;ATP2B2;KCNQ4;1
5507;ATP2B2;OTOF;1
5508;ATP2B2;USH1C;1
5509;ATP2B2;GJB6;1
5510;ATP2B2;CLDN14;1
5511;ATP2B2;DFNB31;1
5512;ATP2B2;MYO15A;1
5513;ATP2B2;MYO3A;1
5514;ATP2B2;KIAA1199;1
5515;ATP2B2;CDH23;1
5516;ATP2B2;TMPRSS3;1
5517;ATP2B2;PCDH15;1
